CHROM SNP_name
scaf_00035 SNP2229
scaf_00035 SNP2230
scaf_00035 SNP2231
scaf_00035 SNP2232
scaf_00035 SNP2233
scaf_00035 SNP2234
scaf_00035 SNP2235
scaf_00035 SNP2236
scaf_00035 SNP2237
scaf_00035 SNP2238
scaf_00035 SNP2239
scaf_00035 SNP2240
scaf_00035 SNP2241
scaf_00035 SNP2242
scaf_00035 SNP2243
scaf_00035 SNP2244
scaf_00035 SNP2245
scaf_00036 SNP2246
scaf_00036 SNP2247
scaf_00036 SNP2248
scaf_00036 SNP2249
scaf_00036 SNP2250
scaf_00036 SNP2251
scaf_00036 SNP2252
scaf_00036 SNP2253
scaf_00036 SNP2254
scaf_00036 SNP2255
scaf_00036 SNP2256
scaf_00036 SNP2257
scaf_00036 SNP2258
scaf_00036 SNP2259
scaf_00036 SNP2260
scaf_00036 SNP2261
scaf_00036 SNP2262
scaf_00036 SNP2263
scaf_00036 SNP2264
scaf_00036 SNP2265
scaf_00036 SNP2266
scaf_00036 SNP2267
scaf_00036 SNP2268
scaf_00036 SNP2269
scaf_00036 SNP2270
scaf_00036 SNP2271
scaf_00036 SNP2272
scaf_00036 SNP2273
scaf_00036 SNP2274
scaf_00036 SNP2275
scaf_00036 SNP2276
scaf_00036 SNP2277
scaf_00036 SNP2278
scaf_00036 SNP2279
scaf_00036 SNP2280
scaf_00036 SNP2281
scaf_00036 SNP2282
scaf_00036 SNP2283
scaf_00036 SNP2284
scaf_00036 SNP2285
scaf_00036 SNP2286
scaf_00036 SNP2287
scaf_00036 SNP2288
scaf_00036 SNP2289
scaf_00036 SNP2290
scaf_00036 SNP2291
scaf_00036 SNP2292
scaf_00036 SNP2293
scaf_00036 SNP2294
scaf_00036 SNP2295
scaf_00036 SNP2296
scaf_00036 SNP2297
scaf_00036 SNP2298
scaf_00036 SNP2299
scaf_00036 SNP2300
scaf_00036 SNP2301
scaf_00036 SNP2302
scaf_00036 SNP2303
scaf_00036 SNP2304
scaf_00036 SNP2305
scaf_00036 SNP2306
scaf_00036 SNP2307
scaf_00037 SNP2308
scaf_00037 SNP2309
scaf_00037 SNP2310
scaf_00037 SNP2311
scaf_00037 SNP2312
scaf_00037 SNP2313
scaf_00037 SNP2314
scaf_00037 SNP2315
scaf_00037 SNP2316
scaf_00037 SNP2317
scaf_00037 SNP2318
scaf_00037 SNP2319
scaf_00037 SNP2320
scaf_00037 SNP2321
scaf_00037 SNP2322
scaf_00037 SNP2323
scaf_00037 SNP2324
scaf_00037 SNP2325
scaf_00037 SNP2326
scaf_00037 SNP2327
scaf_00037 SNP2328
scaf_00037 SNP2329
scaf_00037 SNP2330
scaf_00037 SNP2331
scaf_00037 SNP2332
scaf_00037 SNP2333
scaf_00037 SNP2334
scaf_00037 SNP2335
scaf_00037 SNP2336
scaf_00037 SNP2337
scaf_00037 SNP2338
scaf_00037 SNP2339
scaf_00037 SNP2340
scaf_00037 SNP2341
scaf_00037 SNP2342
scaf_00037 SNP2343
scaf_00037 SNP2344
scaf_00037 SNP2345
scaf_00037 SNP2346
scaf_00037 SNP2347
scaf_00037 SNP2348
scaf_00037 SNP2349
scaf_00038 SNP2350
scaf_00038 SNP2351
scaf_00038 SNP2352
scaf_00038 SNP2353
scaf_00038 SNP2354
scaf_00038 SNP2355
scaf_00038 SNP2356
scaf_00038 SNP2357
scaf_00038 SNP2358
scaf_00038 SNP2359
scaf_00038 SNP2360
scaf_00038 SNP2361
scaf_00038 SNP2362
scaf_00038 SNP2363
scaf_00038 SNP2364
scaf_00038 SNP2365
scaf_00038 SNP2366
scaf_00038 SNP2367
scaf_00038 SNP2368
scaf_00038 SNP2369
scaf_00038 SNP2370
scaf_00038 SNP2371
scaf_00038 SNP2372
scaf_00038 SNP2373
scaf_00038 SNP2374
scaf_00038 SNP2375
scaf_00038 SNP2376
scaf_00038 SNP2377
scaf_00038 SNP2378
scaf_00038 SNP2379
scaf_00038 SNP2380
scaf_00038 SNP2381
scaf_00038 SNP2382
scaf_00038 SNP2383
scaf_00038 SNP2384
scaf_00038 SNP2385
scaf_00038 SNP2386
scaf_00038 SNP2387
scaf_00038 SNP2388
scaf_00038 SNP2389
scaf_00038 SNP2390
scaf_00038 SNP2391
scaf_00038 SNP2392
scaf_00038 SNP2393
scaf_00038 SNP2394
scaf_00038 SNP2395
scaf_00038 SNP2396
scaf_00038 SNP2397
scaf_00038 SNP2398
scaf_00039 SNP2399
scaf_00039 SNP2400
scaf_00039 SNP2401
scaf_00039 SNP2402
scaf_00039 SNP2403
scaf_00039 SNP2404
scaf_00039 SNP2405
scaf_00039 SNP2406
scaf_00039 SNP2407
scaf_00039 SNP2408
scaf_00039 SNP2409
scaf_00039 SNP2410
scaf_00039 SNP2411
scaf_00039 SNP2412
scaf_00039 SNP2413
scaf_00039 SNP2414
scaf_00039 SNP2415
scaf_00039 SNP2416
scaf_00039 SNP2417
scaf_00039 SNP2418
scaf_00039 SNP2419
scaf_00039 SNP2420
scaf_00039 SNP2421
scaf_00039 SNP2422
scaf_00039 SNP2423
scaf_00039 SNP2424
scaf_00040 SNP2425
scaf_00040 SNP2426
scaf_00040 SNP2427
scaf_00040 SNP2428
scaf_00040 SNP2429
scaf_00040 SNP2430
scaf_00040 SNP2431
scaf_00040 SNP2432
scaf_00040 SNP2433
scaf_00040 SNP2434
scaf_00040 SNP2435
scaf_00040 SNP2436
scaf_00040 SNP2437
scaf_00040 SNP2438
scaf_00040 SNP2439
scaf_00040 SNP2440
scaf_00040 SNP2441
scaf_00040 SNP2442
scaf_00040 SNP2443
scaf_00040 SNP2444
scaf_00040 SNP2445
scaf_00040 SNP2446
scaf_00040 SNP2447
scaf_00040 SNP2448
scaf_00041 SNP2449
scaf_00041 SNP2450
scaf_00041 SNP2451
scaf_00041 SNP2452
scaf_00041 SNP2453
scaf_00041 SNP2454
scaf_00041 SNP2455
scaf_00041 SNP2456
scaf_00041 SNP2457
scaf_00041 SNP2458
scaf_00041 SNP2459
scaf_00041 SNP2460
scaf_00041 SNP2461
scaf_00041 SNP2462
scaf_00041 SNP2463
scaf_00041 SNP2464
scaf_00041 SNP2465
scaf_00041 SNP2466
scaf_00041 SNP2467
scaf_00041 SNP2468
scaf_00041 SNP2469
scaf_00041 SNP2470
scaf_00041 SNP2471
scaf_00041 SNP2472
scaf_00041 SNP2473
scaf_00041 SNP2474
scaf_00041 SNP2475
scaf_00042 SNP2476
scaf_00042 SNP2477
scaf_00042 SNP2478
scaf_00042 SNP2479
scaf_00042 SNP2480
scaf_00042 SNP2481
scaf_00042 SNP2482
scaf_00042 SNP2483
scaf_00042 SNP2484
scaf_00042 SNP2485
scaf_00042 SNP2486
scaf_00042 SNP2487
scaf_00042 SNP2488
scaf_00042 SNP2489
scaf_00042 SNP2490
scaf_00042 SNP2491
scaf_00042 SNP2492
scaf_00042 SNP2493
scaf_00042 SNP2494
scaf_00042 SNP2495
scaf_00042 SNP2496
scaf_00042 SNP2497
scaf_00042 SNP2498
scaf_00042 SNP2499
scaf_00043 SNP2500
scaf_00043 SNP2501
scaf_00043 SNP2502
scaf_00043 SNP2503
scaf_00043 SNP2504
scaf_00043 SNP2505
scaf_00043 SNP2506
scaf_00043 SNP2507
scaf_00043 SNP2508
scaf_00043 SNP2509
scaf_00043 SNP2510
scaf_00043 SNP2511
scaf_00043 SNP2512
scaf_00043 SNP2513
scaf_00043 SNP2514
scaf_00043 SNP2515
scaf_00043 SNP2516
scaf_00043 SNP2517
scaf_00043 SNP2518
scaf_00043 SNP2519
scaf_00043 SNP2520
scaf_00043 SNP2521
scaf_00043 SNP2522
scaf_00043 SNP2523
scaf_00043 SNP2524
scaf_00043 SNP2525
scaf_00043 SNP2526
scaf_00043 SNP2527
scaf_00043 SNP2528
scaf_00043 SNP2529
scaf_00043 SNP2530
scaf_00043 SNP2531
scaf_00043 SNP2532
scaf_00043 SNP2533
scaf_00043 SNP2534
scaf_00043 SNP2535
scaf_00043 SNP2536
scaf_00043 SNP2537
scaf_00044 SNP2538
scaf_00044 SNP2539
scaf_00044 SNP2540
scaf_00044 SNP2541
scaf_00044 SNP2542
scaf_00044 SNP2543
scaf_00044 SNP2544
scaf_00044 SNP2545
scaf_00044 SNP2546
scaf_00044 SNP2547
scaf_00044 SNP2548
scaf_00044 SNP2549
scaf_00044 SNP2550
scaf_00044 SNP2551
scaf_00044 SNP2552
scaf_00044 SNP2553
scaf_00044 SNP2554
scaf_00044 SNP2555
scaf_00044 SNP2556
scaf_00044 SNP2557
scaf_00044 SNP2558
scaf_00044 SNP2559
scaf_00045 SNP2560
scaf_00045 SNP2561
scaf_00045 SNP2562
scaf_00045 SNP2563
scaf_00045 SNP2564
scaf_00045 SNP2565
scaf_00045 SNP2566
scaf_00045 SNP2567
scaf_00045 SNP2568
scaf_00045 SNP2569
scaf_00045 SNP2570
scaf_00045 SNP2571
scaf_00045 SNP2572
scaf_00045 SNP2573
scaf_00045 SNP2574
scaf_00045 SNP2575
scaf_00045 SNP2576
scaf_00045 SNP2577
scaf_00045 SNP2578
scaf_00045 SNP2579
scaf_00045 SNP2580
scaf_00046 SNP2581
scaf_00046 SNP2582
scaf_00046 SNP2583
scaf_00046 SNP2584
scaf_00046 SNP2585
scaf_00046 SNP2586
scaf_00046 SNP2587
scaf_00046 SNP2588
scaf_00046 SNP2589
scaf_00046 SNP2590
scaf_00046 SNP2591
scaf_00046 SNP2592
scaf_00046 SNP2593
scaf_00046 SNP2594
scaf_00046 SNP2595
scaf_00046 SNP2596
scaf_00047 SNP2597
scaf_00047 SNP2598
scaf_00047 SNP2599
scaf_00047 SNP2600
scaf_00047 SNP2601
scaf_00047 SNP2602
scaf_00047 SNP2603
scaf_00047 SNP2604
scaf_00048 SNP2605
scaf_00048 SNP2606
scaf_00048 SNP2607
scaf_00048 SNP2608
scaf_00048 SNP2609
scaf_00048 SNP2610
scaf_00048 SNP2611
scaf_00048 SNP2612
scaf_00048 SNP2613
scaf_00048 SNP2614
scaf_00048 SNP2615
scaf_00048 SNP2616
scaf_00048 SNP2617
scaf_00048 SNP2618
scaf_00048 SNP2619
scaf_00048 SNP2620
scaf_00048 SNP2621
scaf_00048 SNP2622
scaf_00048 SNP2623
scaf_00048 SNP2624
scaf_00048 SNP2625
scaf_00048 SNP2626
scaf_00049 SNP2627
scaf_00049 SNP2628
scaf_00049 SNP2629
scaf_00049 SNP2630
scaf_00049 SNP2631
scaf_00049 SNP2632
scaf_00049 SNP2633
scaf_00049 SNP2634
scaf_00049 SNP2635
scaf_00050 SNP2636
scaf_00050 SNP2637
scaf_00050 SNP2638
scaf_00050 SNP2639
scaf_00050 SNP2640
scaf_00050 SNP2641
scaf_00050 SNP2642
scaf_00050 SNP2643
scaf_00050 SNP2644
scaf_00050 SNP2645
scaf_00050 SNP2646
scaf_00050 SNP2647
scaf_00050 SNP2648
scaf_00050 SNP2649
scaf_00050 SNP2650
scaf_00050 SNP2651
scaf_00050 SNP2652
scaf_00050 SNP2653
scaf_00050 SNP2654
scaf_00050 SNP2655
scaf_00050 SNP2656
scaf_00050 SNP2657
scaf_00050 SNP2658
scaf_00050 SNP2659
scaf_00050 SNP2660
scaf_00050 SNP2661
scaf_00050 SNP2662
scaf_00051 SNP2663
scaf_00051 SNP2664
scaf_00051 SNP2665
scaf_00051 SNP2666
scaf_00051 SNP2667
scaf_00051 SNP2668
scaf_00051 SNP2669
scaf_00051 SNP2670
scaf_00051 SNP2671
scaf_00051 SNP2672
scaf_00051 SNP2673
scaf_00052 SNP2674
scaf_00052 SNP2675
scaf_00052 SNP2676
scaf_00052 SNP2677
scaf_00052 SNP2678
scaf_00052 SNP2679
scaf_00052 SNP2680
scaf_00052 SNP2681
scaf_00052 SNP2682
scaf_00052 SNP2683
scaf_00052 SNP2684
scaf_00052 SNP2685
scaf_00052 SNP2686
scaf_00052 SNP2687
scaf_00052 SNP2688
scaf_00052 SNP2689
scaf_00052 SNP2690
scaf_00053 SNP2691
scaf_00053 SNP2692
scaf_00053 SNP2693
scaf_00053 SNP2694
scaf_00053 SNP2695
scaf_00053 SNP2696
scaf_00053 SNP2697
scaf_00053 SNP2698
scaf_00054 SNP2699
scaf_00054 SNP2700
scaf_00054 SNP2701
scaf_00054 SNP2702
scaf_00054 SNP2703
scaf_00054 SNP2704
scaf_00054 SNP2705
scaf_00054 SNP2706
scaf_00054 SNP2707
scaf_00054 SNP2708
scaf_00054 SNP2709
scaf_00054 SNP2710
scaf_00054 SNP2711
scaf_00054 SNP2712
scaf_00054 SNP2713
scaf_00054 SNP2714
scaf_00054 SNP2715
scaf_00054 SNP2716
scaf_00054 SNP2717
scaf_00055 SNP2718
scaf_00055 SNP2719
scaf_00055 SNP2720
scaf_00055 SNP2721
scaf_00055 SNP2722
scaf_00055 SNP2723
scaf_00055 SNP2724
scaf_00055 SNP2725
scaf_00055 SNP2726
scaf_00055 SNP2727
scaf_00055 SNP2728
scaf_00055 SNP2729
scaf_00055 SNP2730
scaf_00055 SNP2731
scaf_00055 SNP2732
scaf_00055 SNP2733
scaf_00056 SNP2734
scaf_00056 SNP2735
scaf_00056 SNP2736
scaf_00056 SNP2737
scaf_00056 SNP2738
scaf_00056 SNP2739
scaf_00056 SNP2740
scaf_00056 SNP2741
scaf_00056 SNP2742
scaf_00056 SNP2743
scaf_00056 SNP2744
scaf_00056 SNP2745
scaf_00056 SNP2746
scaf_00056 SNP2747
scaf_00056 SNP2748
scaf_00056 SNP2749
scaf_00057 SNP2750
scaf_00057 SNP2751
scaf_00057 SNP2752
scaf_00057 SNP2753
scaf_00057 SNP2754
scaf_00057 SNP2755
scaf_00057 SNP2756
scaf_00057 SNP2757
scaf_00057 SNP2758
scaf_00057 SNP2759
scaf_00057 SNP2760
scaf_00057 SNP2761
scaf_00058 SNP2762
scaf_00058 SNP2763
scaf_00058 SNP2764
scaf_00058 SNP2765
scaf_00058 SNP2766
scaf_00058 SNP2767
scaf_00058 SNP2768
scaf_00058 SNP2769
scaf_00058 SNP2770
scaf_00058 SNP2771
scaf_00058 SNP2772
scaf_00058 SNP2773
scaf_00058 SNP2774
scaf_00058 SNP2775
scaf_00058 SNP2776
scaf_00058 SNP2777
scaf_00058 SNP2778
scaf_00058 SNP2779
scaf_00058 SNP2780
scaf_00058 SNP2781
scaf_00058 SNP2782
scaf_00059 SNP2783
scaf_00059 SNP2784
scaf_00059 SNP2785
scaf_00059 SNP2786
scaf_00060 SNP2787
scaf_00060 SNP2788
scaf_00060 SNP2789
scaf_00060 SNP2790
scaf_00061 SNP2791
scaf_00061 SNP2792
scaf_00061 SNP2793
scaf_00061 SNP2794
scaf_00061 SNP2795
scaf_00061 SNP2796
scaf_00061 SNP2797
scaf_00061 SNP2798
scaf_00061 SNP2799
scaf_00061 SNP2800
scaf_00061 SNP2801
scaf_00061 SNP2802
scaf_00061 SNP2803
scaf_00061 SNP2804
scaf_00061 SNP2805
scaf_00062 SNP2806
scaf_00062 SNP2807
scaf_00062 SNP2808
scaf_00062 SNP2809
scaf_00062 SNP2810
scaf_00062 SNP2811
scaf_00062 SNP2812
scaf_00062 SNP2813
scaf_00062 SNP2814
scaf_00062 SNP2815
scaf_00062 SNP2816
scaf_00062 SNP2817
scaf_00063 SNP2818
scaf_00063 SNP2819
scaf_00063 SNP2820
scaf_00063 SNP2821
scaf_00063 SNP2822
scaf_00064 SNP2823
scaf_00064 SNP2824
scaf_00064 SNP2825
scaf_00065 SNP2826
scaf_00065 SNP2827
scaf_00066 SNP2828
scaf_00066 SNP2829
scaf_00067 SNP2830
scaf_00067 SNP2831
scaf_00067 SNP2832
scaf_00067 SNP2833
scaf_00067 SNP2834
scaf_00067 SNP2835
scaf_00067 SNP2836
scaf_00067 SNP2837
scaf_00067 SNP2838
scaf_00067 SNP2839
scaf_00067 SNP2840
scaf_00068 SNP2841
scaf_00068 SNP2842
scaf_00068 SNP2843
scaf_00068 SNP2844
scaf_00068 SNP2845
scaf_00068 SNP2846
scaf_00068 SNP2847
scaf_00069 SNP2848
scaf_00069 SNP2849
scaf_00069 SNP2850
scaf_00069 SNP2851
scaf_00069 SNP2852
scaf_00069 SNP2853
scaf_00069 SNP2854
scaf_00069 SNP2855
scaf_00069 SNP2856
scaf_00069 SNP2857
scaf_00069 SNP2858
scaf_00069 SNP2859
scaf_00069 SNP2860
scaf_00070 SNP2861
scaf_00070 SNP2862
scaf_00070 SNP2863
scaf_00070 SNP2864
scaf_00070 SNP2865
scaf_00070 SNP2866
scaf_00070 SNP2867
scaf_00070 SNP2868
scaf_00070 SNP2869
scaf_00070 SNP2870
scaf_00072 SNP2871
scaf_00072 SNP2872
scaf_00073 SNP2873
scaf_00073 SNP2874
scaf_00073 SNP2875
scaf_00073 SNP2876
scaf_00073 SNP2877
scaf_00074 SNP2878
scaf_00074 SNP2879
scaf_00075 SNP2880
scaf_00075 SNP2881
scaf_00076 SNP2882
scaf_00076 SNP2883
scaf_00077 SNP2884
scaf_00077 SNP2885
scaf_00077 SNP2886
scaf_00078 SNP2887
scaf_00078 SNP2888
scaf_00078 SNP2889
scaf_00078 SNP2890
scaf_00078 SNP2891
scaf_00078 SNP2892
scaf_00078 SNP2893
scaf_00079 SNP2894
scaf_00079 SNP2895
scaf_00079 SNP2896
scaf_00079 SNP2897
scaf_00079 SNP2898
scaf_00080 SNP2899
scaf_00080 SNP2900
scaf_00080 SNP2901
scaf_00082 SNP2902
scaf_00082 SNP2903
scaf_00082 SNP2904
scaf_00082 SNP2905
scaf_00082 SNP2906
scaf_00082 SNP2907
scaf_00082 SNP2908
scaf_00082 SNP2909
scaf_00082 SNP2910
scaf_00083 SNP2911
scaf_00083 SNP2912
scaf_00083 SNP2913
scaf_00083 SNP2914
scaf_00085 SNP2915
scaf_00085 SNP2916
scaf_00085 SNP2917
scaf_00086 SNP2918
scaf_00086 SNP2919
scaf_00086 SNP2920
scaf_00087 SNP2921
scaf_00088 SNP2922
scaf_00088 SNP2923
scaf_00088 SNP2924
scaf_00088 SNP2925
scaf_00088 SNP2926
scaf_00088 SNP2927
scaf_00088 SNP2928
scaf_00088 SNP2929
scaf_00088 SNP2930
scaf_00088 SNP2931
scaf_00088 SNP2932
scaf_00089 SNP2933
scaf_00089 SNP2934
scaf_00090 SNP2935
scaf_00090 SNP2936
scaf_00092 SNP2937
scaf_00094 SNP2938
scaf_00095 SNP2939
scaf_00096 SNP2940
scaf_00097 SNP2941
scaf_00097 SNP2942
scaf_00098 SNP2943
scaf_00098 SNP2944
scaf_00098 SNP2945
scaf_00098 SNP2946
scaf_00098 SNP2947
scaf_00098 SNP2948
scaf_00098 SNP2949
scaf_00098 SNP2950
scaf_00099 SNP2951
scaf_00099 SNP2952
scaf_00099 SNP2953
scaf_00099 SNP2954
scaf_00099 SNP2955
scaf_00099 SNP2956
scaf_00099 SNP2957
scaf_00099 SNP2958
scaf_00099 SNP2959
scaf_00100 SNP2960
scaf_00100 SNP2961
scaf_00100 SNP2962
scaf_00100 SNP2963
scaf_00100 SNP2964
scaf_00100 SNP2965
scaf_00100 SNP2966
scaf_00100 SNP2967
scaf_00100 SNP2968
scaf_00100 SNP2969
scaf_00100 SNP2970
scaf_00100 SNP2971
scaf_00100 SNP2972
scaf_00100 SNP2973
scaf_00100 SNP2974
scaf_00102 SNP2975
scaf_00103 SNP2976
scaf_00105 SNP2977
scaf_00105 SNP2978
scaf_00105 SNP2979
scaf_00105 SNP2980
scaf_00105 SNP2981
scaf_00105 SNP2982
scaf_00105 SNP2983
scaf_00105 SNP2984
scaf_00105 SNP2985
scaf_00105 SNP2986
scaf_00106 SNP2987
scaf_00106 SNP2988
scaf_00107 SNP2989
scaf_00108 SNP2990
scaf_00108 SNP2991
scaf_00108 SNP2992
scaf_00109 SNP2993
scaf_00109 SNP2994
scaf_00110 SNP2995
scaf_00111 SNP2996
scaf_00112 SNP2997
scaf_00112 SNP2998
scaf_00112 SNP2999
scaf_00115 SNP3000
scaf_00115 SNP3001
scaf_00116 SNP3002
scaf_00120 SNP3003
scaf_00120 SNP3004
scaf_00121 SNP3005
scaf_00121 SNP3006
scaf_00121 SNP3007
scaf_00121 SNP3008
scaf_00121 SNP3009
scaf_00121 SNP3010
scaf_00122 SNP3011
scaf_00123 SNP3012
scaf_00124 SNP3013
scaf_00125 SNP3014
scaf_00127 SNP3015
scaf_00127 SNP3016
scaf_00127 SNP3017
scaf_00131 SNP3018
scaf_00132 SNP3019
scaf_00136 SNP3020
scaf_00136 SNP3021
scaf_00136 SNP3022
scaf_00137 SNP3023
scaf_00137 SNP3024
scaf_00137 SNP3025
scaf_00139 SNP3026
scaf_00139 SNP3027
scaf_00139 SNP3028
scaf_00140 SNP3029
scaf_00142 SNP3030
scaf_00143 SNP3031
scaf_00143 SNP3032
scaf_00143 SNP3033
scaf_00146 SNP3034
scaf_00146 SNP3035
scaf_00147 SNP3036
scaf_00149 SNP3037
scaf_00149 SNP3038
scaf_00149 SNP3039
scaf_00150 SNP3040
scaf_00151 SNP3041
scaf_00152 SNP3042
scaf_00155 SNP3043
scaf_00155 SNP3044
scaf_00158 SNP3045
scaf_00160 SNP3046
scaf_00161 SNP3047
scaf_00161 SNP3048
scaf_00161 SNP3049
scaf_00163 SNP3050
scaf_00165 SNP3051
scaf_00166 SNP3052
scaf_00166 SNP3053
scaf_00168 SNP3054
scaf_00168 SNP3055
scaf_00174 SNP3056
scaf_00184 SNP3057
scaf_00184 SNP3058
scaf_00191 SNP3059
scaf_00191 SNP3060
scaf_00193 SNP3061
scaf_00195 SNP3062
scaf_00198 SNP3063
scaf_00204 SNP3064
scaf_00204 SNP3065
scaf_00207 SNP3066
scaf_00208 SNP3067
scaf_00212 SNP3068
scaf_00215 SNP3069
scaf_00218 SNP3070
scaf_00224 SNP3071
scaf_00226 SNP3072
scaf_00227 SNP3073
scaf_00236 SNP3074
scaf_00243 SNP3075
scaf_00260 SNP3076
scaf_00278 SNP3077
scaf_00278 SNP3078
scaf_00278 SNP3079
scaf_00301 SNP3080
scaf_00301 SNP3081
scaf_00400 SNP3082
scaf_00474 SNP3083
scaf_00524 SNP3084
scaf_00524 SNP3085
scaf_00692 SNP3086
scaf_00922 SNP3087
scaf_01205 SNP3088
scaf_01316 SNP3089
scaf_02441 SNP3090
scaf_02441 SNP3091
scaf_02757 SNP3092
scaf_03245 SNP3093
scaf_04541 SNP3094
scaf_04689 SNP3095
scaf_04810 SNP3096
